y0_mean,x0_mean,x0_std,z0_mean,z0_std,y_mean,z_mean,z_std,gamma_mean,y0__std
-0.05102040816326531,-0.0326530612244898,0.4727524700720068,0.03877551020408163,1.0305371428148955,5.59795918367347,7.46734693877551,1.65093253384035,-15.538775510204081,0.8456068947260088
0.005999999999999997,-0.08600000000000002,0.6010229375228299,0.025999999999999995,1.0239599003628124,5.632000000000001,7.47,1.634107133100208,-15.148,0.9289911139488464
0.058823529411764705,-0.16666666666666666,0.8281706748410419,0.039215686274509796,1.0180527356424223,5.664705882352941,7.496078431372549,1.6283686049925832,-14.609803921568627,0.9940173983564343
0.10961538461538461,-0.24615384615384617,1.0004825381787548,0.0423076923076923,1.0082689794105684,5.698076923076924,7.511538461538462,1.616174840832131,-14.340384615384616,1.0501651812900517
0.16226415094339622,-0.330188679245283,1.164471637475452,0.05283018867924528,1.0014611966031868,5.735849056603773,7.549056603773585,1.6236974236776616,-14.19433962264151,1.1083991254011936
0.21481481481481482,-0.40925925925925927,1.2915207532381057,0.08148148148148149,1.0140659935493526,5.770370370370371,7.5888888888888895,1.6347253726620745,-14.268518518518519,1.1638270323745767
0.25636363636363635,-0.4909090909090909,1.4155580926986762,0.10545454545454545,1.0202429234724557,5.796363636363637,7.627272727272727,1.6443454788675205,-14.496363636363636,1.1934642442724885
0.28928571428571426,-0.5732142857142858,1.5319020941215618,0.12678571428571428,1.0234506821050533,5.814285714285715,7.660714285714286,1.6484349129819058,-14.742857142857144,1.2079552326786966
0.31754385964912285,-0.6508771929824562,1.6274566931935706,0.13333333333333333,1.015475492658723,5.828070175438596,7.680701754385965,1.6406051362325373,-14.952631578947368,1.215983259843881
0.33620689655172414,-0.7189655172413794,1.694413617615843,0.13103448275862067,1.0066806487733038,5.834482758620689,7.693103448275862,1.6288907073463,-15.060344827586206,1.2136212704224405
0.3423728813559322,-0.7830508474576272,1.7503844447053656,0.12372881355932203,0.9995410986790728,5.828813559322033,7.701694915254237,1.6161353994812622,-15.054237288135594,1.2040453923495187
0.33999999999999997,-0.8333333333333334,1.7786556213075762,0.10666666666666667,0.999807891151615,5.8149999999999995,7.701666666666667,1.6023808204622618,-14.841666666666667,1.1939394982258225
0.3426229508196721,-0.8639344262295082,1.7798907070271894,0.08688524590163935,1.0034067652811705,5.804918032786886,7.69672131147541,1.5894409093676887,-14.51639344262295,1.1841254179623375
0.3387096774193548,-0.8806451612903226,1.7701383394745853,0.07419354838709677,1.0001533462540972,5.790322580645161,7.698387096774193,1.5764134366052158,-14.245161290322581,1.17478352923445
0.33015873015873015,-0.8952380952380952,1.7596213459451981,0.05555555555555555,1.0030241012409675,5.771428571428571,7.693650793650794,1.5641005882876007,-14.028571428571428,1.16724585140585
0.3140625,-0.896875,1.7456493538699764,0.018750000000000003,1.0376828582402786,5.7375,7.65,1.590447675820808,-13.646875,1.16508289609019
0.27999999999999997,-0.8753846153846153,1.7406025150460442,-0.039999999999999994,1.1332751210540182,5.690769230769231,7.604615384615385,1.6198409228639137,-13.161538461538461,1.1881182601071325
0.2287878787878788,-0.8242424242424242,1.7764320858707083,-0.08484848484848484,1.182076715490734,5.627272727272727,7.572727272727273,1.6280753577858031,-12.513636363636364,1.2502018485047373
0.1880597014925373,-0.7686567164179104,1.820689925444005,-0.1208955223880597,1.209625200333838,5.574626865671642,7.565671641791044,1.6167262318429434,-11.877611940298507,1.2847028176644826
0.15735294117647058,-0.7102941176470587,1.870041878841647,-0.14411764705882352,1.215740343563343,5.5249999999999995,7.564705882352941,1.6046355150264764,-11.258823529411766,1.2999788949458575
0.11739130434782608,-0.6492753623188405,1.9241975553159965,-0.14492753623188406,1.2067867192873196,5.459420289855072,7.581159420289856,1.5986460597053447,-10.67536231884058,1.3323968365030268
0.06285714285714286,-0.5871428571428572,1.9796736247309772,-0.13428571428571429,1.201313980399423,5.371428571428571,7.612857142857142,1.6090253984692895,-10.09,1.3991893541838014
0.008450704225352114,-0.5225352112676056,2.0394815295698905,-0.11971830985915492,1.1990019323599177,5.28169014084507,7.647887323943662,1.6245315065255477,-9.419718309859155,1.4628491259840686
-0.04444444444444444,-0.45972222222222225,2.0940330870452026,-0.10555555555555556,1.1965783246453006,5.194444444444445,7.6819444444444445,1.638732453211365,-8.768055555555556,1.5202750760073862
-0.09452054794520548,-0.37945205479452054,2.1896193799195625,-0.0917808219178082,1.1940539519563798,5.102739726027397,7.717808219178082,1.655910496923187,-8.13013698630137,1.5691372727782351
-0.10945945945945945,-0.2959459459459459,2.2901479995956224,-0.07567567567567567,1.193912735253386,5.037837837837838,7.756756756756757,1.6783130050029227,-7.786486486486487,1.5636424738427845
-0.12266666666666666,-0.212,2.3879743762489625,-0.07066666666666667,1.1866114978571742,4.973333333333334,7.786666666666667,1.6869397635261805,-7.533333333333333,1.557247513987362
-0.1394736842105263,-0.12631578947368421,2.4868383365793405,-0.061842105263157886,1.1811821316249986,4.903947368421052,7.819736842105263,1.7002760353810873,-7.498684210526315,1.553754931115236
-0.14935064935064934,-0.06493506493506493,2.528457311743052,-0.04415584415584415,1.1836043865304322,4.838961038961039,7.86103896103896,1.727498636160315,-7.659740259740259,1.5459304281192925
-0.15256410256410258,-0.020512820512820513,2.5424376775034903,-0.026923076923076918,1.1857019485895732,4.782051282051282,7.901282051282051,1.7526598405898723,-7.794871794871795,1.5361213053234644
-0.14303797468354432,-0.006329113924050633,2.52923124897827,-0.06455696202531645,1.224644163356007,4.737974683544304,7.887341772151899,1.745791062234054,-7.670886075949367,1.5285893903139787
-0.125,0.0225,2.5263660297858057,-0.18875,1.6476291943350956,4.70125,7.78625,1.9562133241597792,-7.10125,1.527428549780167
-0.1259259259259259,0.07407407407407407,2.5530754874159998,-0.13333333333333333,1.7115782190715094,4.6456790123456795,7.864197530864198,2.0666584527913234,-6.403703703703704,1.5178749765525632
-0.12439024390243901,0.1573170731707317,2.6468723909132796,-0.07926829268292683,1.7700343726088492,4.585365853658536,7.978048780487805,2.298094991549235,-6.032926829268293,1.5085403766726933
-0.13012048192771086,0.17349397590361446,2.634808473501715,-0.0012048192771084295,1.8975268869783533,4.524096385542169,8.044578313253012,2.36309289951095,-6.19156626506024,1.5002223363481206
-0.14047619047619048,0.13571428571428573,2.641679041508956,-0.027380952380952377,1.9012583778623708,4.45952380952381,8.039285714285715,2.3493150940986447,-6.10952380952381,1.4941749585156325
-0.14470588235294118,0.11058823529411765,2.6361056923591883,-0.052941176470588235,1.9045427044740337,4.4011764705882355,8.034117647058823,2.3357752328456924,-5.8623529411764705,1.4857662671363299
-0.14186046511627906,0.10930232558139535,2.620580443425677,-0.06976744186046512,1.899725662388983,4.351162790697674,8.037209302325582,2.3221717275317393,-5.504651162790697,1.477236300049288
-0.12643678160919541,0.12528735632183907,2.609562842780314,-0.059770114942528735,1.890949052362697,4.3149425287356316,8.066666666666666,2.324923938073987,-5.3,1.475651985987096
-0.11136363636363637,0.1409090909090909,2.5986573174833016,-0.05,1.882282791120167,4.279545454545455,8.095454545454546,2.3272453792802765,-5.1000000000000005,1.4739447281533296
-0.10561797752808989,0.15393258426966294,2.5867694919521496,-0.05955056179775281,1.873724966545347,4.234831460674157,8.104494382022471,2.315555603480294,-5.234831460674157,1.4665481697573355
-0.10444444444444445,0.17333333333333334,2.5787724629618523,-0.058888888888888886,1.863179259708453,4.1866666666666665,8.123333333333333,2.3094359445592922,-5.513333333333334,1.4583283574018908
-0.1,-0.35,0.07071067811865477,-0.09999999999999956,0.0,0.0,9.7,0.0,0.05,0.0
-0.06666666666666667,-0.3333333333333333,0.05773502691896258,-0.09999999999999971,0.0,0.0,9.7,0.0,0.03333333333333333,0.05773502691896258
-0.05,-0.325,0.049999999999999996,-0.09999999999999978,0.0,0.0,9.725,0.05000000000000071,0.025,0.05773502691896258
-0.04,-0.32,0.04472135954999579,-0.09999999999999983,0.0,0.02,9.719999999999999,0.044721359549996384,0.0,0.05477225575051662
-0.03333333333333333,-0.31666666666666665,0.04082482904638629,-0.09999999999999987,0.0,0.016666666666666666,9.716666666666667,0.04082482904638675,0.0,0.05163977794943223
-0.028571428571428574,-0.31428571428571433,0.037796447300922714,-0.09999999999999988,0.0,0.014285714285714287,9.714285714285714,0.037796447300923096,-0.028571428571428574,0.048795003647426664
-0.025,-0.3125,0.03535533905932737,-0.0999999999999999,0.0,0.0125,9.725,0.04629100498862815,-0.0125,0.04629100498862758
-0.022222222222222223,-0.30000000000000004,0.04999999999999999,-0.09999999999999991,0.0,0.011111111111111112,9.722222222222221,0.04409585518441038,-0.022222222222222223,0.04409585518440985
-0.02,-0.29,0.05676462121975466,-0.09999999999999991,0.0,0.01,9.73,0.04830458915396554,-0.02,0.0421637021355784
-0.018181818181818184,-0.2818181818181818,0.06030226891555271,-0.09999999999999992,0.0,0.009090909090909092,9.727272727272727,0.04670993664969205,-0.018181818181818184,0.04045199174779453
-0.016666666666666666,-0.27499999999999997,0.062158156050806095,-0.09999999999999994,0.0,0.008333333333333333,9.725,0.045226701686665184,-0.025000000000000005,0.03892494720807615
-0.015384615384615385,-0.27692307692307694,0.0599144689515278,-0.10769230769230763,0.02773500981126146,0.015384615384615385,9.715384615384615,0.055470019622523355,-0.02307692307692308,0.03755338080994054
-0.014285714285714287,-0.2785714285714286,0.057893422352183935,-0.11428571428571423,0.036313651960128146,0.021428571428571432,9.707142857142857,0.061572792621488445,-0.021428571428571432,0.03631365196012815
-0.013333333333333334,-0.2733333333333333,0.05936168397046636,-0.11333333333333329,0.035186577527449844,0.020000000000000004,9.706666666666667,0.0593616839704666,-0.02666666666666667,0.035186577527449844
-0.0125,-0.26875,0.060207972893961466,-0.11874999999999995,0.04031128874149275,0.018750000000000003,9.7,0.06324555320336771,-0.03125,0.034156502553198666
-0.011764705882352941,-0.2647058823529412,0.060633906259083235,-0.11176470588235289,0.048507125007266595,0.023529411764705882,9.705882352941176,0.06586528140164345,-0.023529411764705882,0.03321055820775358
-5.9,-3.4499999999999997,4.737615433949868,6.800000000000001,2.2627416997969525,2.4,8.4,2.2627416997969525,149.0,3.3941125496954285
-6.433333333333334,-2.2333333333333334,3.957692930652065,5.833333333333333,2.315887159024234,1.8,7.433333333333334,2.3158871590242334,114.86666666666667,2.5716402029314547
-6.275,-3.3,3.8721225875911176,5.775,1.8945096111307191,1.9249999999999998,7.375,1.894509611130719,72.325,2.1234798484249073
-6.34,-3.84,3.5641268215370787,5.66,1.6607227342335027,1.86,7.3,1.6492422502470645,50.04,1.8447222013083706
-6.3999999999999995,-3.716666666666667,3.2021347046410567,5.7,1.4886235252742719,1.8,7.383333333333333,1.489183221321899,42.166666666666664,1.6565023392678926
-6.3999999999999995,-3.6,2.9393876913398134,5.957142857142857,1.5197117521174237,1.8,7.728571428571429,1.6377975920060923,34.128571428571426,1.5121728296285009
-6.4375,-3.5375,2.7270798091941284,6.2875,1.6889874396894051,1.75,8.1625,1.9507782329843941,26.9875,1.4040121082098973
-6.522222222222222,-3.5,2.553429066960741,6.811111111111111,2.2279163160027156,1.6444444444444446,8.822222222222223,2.6920149413486634,21.233333333333334,1.337701179054741
-6.590000000000001,-3.45,2.4125827562086974,7.290000000000001,2.5894872937406825,1.54,9.47,3.261577668688712,17.07,1.2792793110011418
-6.636363636363637,-3.3545454545454545,2.310568603769919,7.645454545454545,2.7248352744206894,1.4636363636363638,9.972727272727273,3.514851606850825,13.718181818181819,1.223333746181088
-6.633333333333333,-3.25,2.232609561599487,7.7749999999999995,2.636500780131947,1.425,10.258333333333333,3.494270201690798,11.091666666666667,1.1664501963676206
-6.561538461538461,-3.1923076923076925,2.147658235715333,7.8538461538461535,2.5402150120988396,1.4461538461538461,10.5,3.457118260439853,8.707692307692309,1.1463990445001118
-6.485714285714286,-3.0928571428571425,2.0966876021713157,7.942857142857143,2.463179398105779,1.4714285714285715,10.757142857142856,3.458037301421427,6.485714285714287,1.1373769707649148
-6.4399999999999995,-2.993333333333333,2.0568584459477677,8.06,2.4165500792895407,1.4666666666666666,11.026666666666667,3.491922652282524,4.453333333333334,1.1102123349032962
-6.45,-2.86875,2.0486479281060794,8.19375,2.395125257684867,1.40625,11.31875,3.5701015391722417,2.8625000000000003,1.0733126291998991
-6.476470588235294,-2.7470588235294118,2.046068683799136,8.31764705882353,2.374667159339822,1.3235294117647058,11.576470588235296,3.6163741184653295,1.835294117647059,1.044945819028854
-6.511111111111111,-2.6055555555555556,2.0737780873457883,8.394444444444444,2.3266922297601256,1.25,11.783333333333333,3.6165062763748703,1.0888888888888892,1.0243442027715264
-6.552631578947368,-2.442105263157895,2.137578014034078,8.43157894736842,2.266924649921354,1.1736842105263159,11.889473684210527,3.544932962356601,0.37894736842105287,1.0118017049098502
-6.58,-2.2649999999999997,2.226225268783108,8.365,2.226461672463141,1.1300000000000001,11.86,3.4529011448041023,-0.48999999999999977,0.9923921126566646
-6.585714285714286,-2.119047619047619,2.270598830180939,8.19047619047619,2.3127699327656353,1.1,11.780952380952382,3.3849104932950667,-1.6714285714285713,0.9676185789275207
-6.586363636363637,-2.0045454545454544,2.2800328470330826,7.918181818181818,2.5933314414798514,1.0772727272727272,11.6,3.410627647864973,-3.1818181818181817,0.944303953560482
-6.591304347826087,-1.9260869565217391,2.2591666587693044,7.634782608695652,2.8752246861849646,1.0521739130434782,11.4,3.4675115520552158,-4.7043478260869565,0.9228971396828483
-6.6125,-1.8833333333333335,2.2194136841628413,7.345833333333334,3.148219533622784,1.0083333333333333,11.195833333333333,3.53571580191113,-6.116666666666667,0.9085643237739321
-6.632000000000001,-1.86,2.1758140239153407,7.072,3.3723779938395597,0.96,11.012,3.5812381471589783,-7.192,0.8947625383307015
-6.642307692307692,-1.8615384615384616,2.1318680865526223,6.81923076923077,3.5467189604781746,0.926923076923077,10.850000000000001,3.6048023524182304,-8.011538461538462,0.8782587668440672
-6.625925925925926,-1.8407407407407408,2.0932601108648425,6.5851851851851855,3.684343559494345,0.9074074074074074,10.703703703703704,3.6156158621565524,-8.574074074074074,0.8654001264833389
-6.582142857142857,-1.8,2.0654118054097412,6.310714285714285,3.896279258920241,0.9142857142857144,10.510714285714286,3.6920675012602953,-9.325000000000001,0.8802581992543422
-6.537931034482758,-1.7620689655172415,2.0384542100578233,6.055172413793104,4.066025279846976,0.9275862068965517,10.299999999999999,3.798966024741846,-10.262068965517242,0.8965863009626522
-6.483333333333333,-1.7833333333333334,2.0063834909218325,5.763333333333334,4.303205167389033,0.9566666666666667,10.063333333333333,3.951558691447468,-11.31,0.930362678015234
-6.412903225806452,-1.8387096774193548,1.9966100302520837,5.467741935483871,4.539705357309304,1.0,9.845161290322581,4.070613279730498,-12.080645161290322,0.9952359638075353
-6.340625,-1.903125,1.9976573982155104,5.203125,4.710077348519051,1.040625,9.6625,4.1355851479722965,-12.65,1.0609975145147377
-6.257575757575758,-1.9575757575757573,1.9909216306509758,5.03030303030303,4.741010233094106,1.0969696969696972,9.548484848484849,4.12281163256045,-12.715151515151517,1.14810449846429
-6.161764705882353,-1.9823529411764707,1.9658401840519775,4.897058823529412,4.7328308713750795,1.161764705882353,9.473529411764707,4.0833222379710294,-12.564705882352941,1.2610757086547189
-6.071428571428571,-2.005714285714286,1.9416401279729008,4.768571428571429,4.724265982735333,1.2342857142857144,9.402857142857144,4.044494130680529,-12.397142857142859,1.352464293009448
-5.969444444444445,-2.0166666666666666,1.914829347114627,4.644444444444444,4.715472674046849,1.3166666666666667,9.336111111111112,4.006362994593032,-12.341666666666667,1.466739716795518
-5.864864864864865,-2.018918918918919,1.888096901620759,4.54054054054054,4.692278495302412,1.4027027027027026,9.291891891891892,3.959473757007671,-12.397297297297296,1.579946591259094
-5.7631578947368425,-2.026315789473684,1.8629654086423635,4.45,4.661965134888818,1.4894736842105263,9.25263157894737,3.913092151345502,-12.436842105263159,1.6798360686801228
-5.653846153846154,-2.0307692307692307,1.838499652341528,4.3769230769230765,4.622796006204443,1.587179487179487,9.233333333333334,3.863141163499311,-12.36923076923077,1.7926525705965437
-5.5275,-2.0275,1.8148938656543374,4.3225,4.576107824397587,1.6949999999999998,9.2225,3.813907579588293,-12.227500000000001,1.9415811029898233
-5.409756097560976,-2.021951219512195,1.7924162735148819,4.2682926829268295,4.531856078054015,1.7975609756097561,9.22439024390244,3.7659514393978113,-12.03170731707317,2.06007340622231
-5.295238095238095,-2.0047619047619047,1.7739239102872948,4.2404761904761905,4.479876932314946,1.8952380952380952,9.238095238095237,3.7208019317210006,-11.780952380952382,2.16591696133333
-5.202325581395349,-1.9534883720930232,1.7846366626623795,4.288372093023256,4.437352777025294,1.9720930232558138,9.327906976744186,3.723114772631683,-11.404651162790698,2.225018819834054
-5.122727272727273,-1.8840909090909093,1.8228451032967963,4.363636363636363,4.413778158464163,2.034090909090909,9.445454545454545,3.7612748052590543,-11.034090909090908,2.26149401496091
-5.044444444444444,-1.8177777777777777,1.856106492939269,4.435555555555555,4.389924184246732,2.088888888888889,9.551111111111112,3.78523580520555,-10.715555555555556,2.296494913752018
-4.980434782608696,-1.7478260869565219,1.895695607355989,4.480434782608696,4.351532019631063,2.13695652173913,9.606521739130434,3.7617609454387217,-10.517391304347827,2.3119611266644884
-4.912765957446808,-1.6808510638297873,1.9303793609899065,4.448936170212765,4.309386738394986,2.18936170212766,9.61063829787234,3.720754601033249,-10.54468085106383,2.3332769474707713
-4.847916666666666,-1.6166666666666665,1.960821943735703,4.41875,4.268422213358159,2.2395833333333335,9.597916666666666,3.682014341352989,-10.7125,2.3516394990162364
-4.7877551020408164,-1.5816326530612246,1.9557259382587917,4.3795918367346935,4.232610482503515,2.287755102040816,9.591836734693878,3.643706716992435,-11.193877551020408,2.3648143560913004
-4.73,-1.546,1.951996361656027,4.34,4.1985420209926225,2.33,9.592,3.6063345629034256,-11.712,2.3759208741033446
-4.6803921568627445,-1.5215686274509803,1.9402385137389884,4.307843137254902,4.162683900430341,2.3627450980392157,9.592156862745098,3.5700892502711983,-12.272549019607842,2.3785726482782183
-4.638461538461538,-1.5115384615384615,1.9224834680085585,4.273076923076923,4.129288757283225,2.3884615384615384,9.59423076923077,3.5349467345760104,-12.686538461538463,2.3744682662674848
-4.6000000000000005,-1.5037735849056604,1.904747334763544,4.241509433962264,4.095843764028649,2.4113207547169813,9.60754716981132,3.502133913037537,-12.99433962264151,2.368137859812415
-4.568518518518518,-1.4925925925925925,1.8884806563420387,4.233333333333333,4.0574645861577805,2.424074074074074,9.648148148148149,3.4817443438241167,-13.194444444444445,2.357070781597769
-4.541818181818182,-1.4854545454545456,1.8716617870539125,4.238181818181818,4.019880729255667,2.432727272727273,9.690909090909091,3.463902355526139,-13.332727272727272,2.343524641241851
-4.516071428571428,-1.4910714285714286,1.8550448939153894,4.239285714285715,3.9831772868780644,2.4410714285714286,9.719642857142857,3.438996663555819,-13.217857142857143,2.3301015807520877
-4.485964912280702,-1.487719298245614,1.8385815743430542,4.203508771929824,3.9566835369446496,2.450877192982456,9.719298245614034,3.4081540141931903,-12.738596491228071,2.320363164039755
-4.460344827586207,-1.4724137931034484,1.826106307645849,4.1706896551724135,3.929778736715368,2.4551724137931035,9.724137931034482,3.3783267084552846,-12.21206896551724,2.3081806958342543
-4.4355932203389825,-1.4542372881355932,1.815671437873538,4.135593220338983,3.9050702104979833,2.457627118644068,9.716949152542371,3.3495317502071575,-11.632203389830508,2.2960808221885856
-4.41,-1.4333333333333333,1.8074860026339108,4.091666666666667,3.8867568139868807,2.4633333333333334,9.693333333333333,3.3260587286857506,-11.06,2.285154743860869
-4.380327868852459,-1.4180327868852458,1.7963396297954823,4.011475409836065,3.9047875896415394,2.4688524590163934,9.640983606557377,3.323470929073015,-10.539344262295081,2.2778513027362104
